decade,nominal,measured
1000,6000.0,6000.3978
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4055
1000,6000.0,6000.4029
1000,6000.0,6000.4004
1000,6000.0,6000.4055
1000,6000.0,6000.4081
1000,6000.0,6000.4055
1000,6000.0,6000.4004
1000,6000.0,6000.4029
1000,6000.0,6000.4081
1000,6000.0,6000.4158
1000,6000.0,6000.4106
1000,6000.0,6000.4004
1000,6000.0,6000.4055
1000,6000.0,6000.4106
1000,6000.0,6000.4055
1000,7000.0,7000.4288
1000,7000.0,7000.434
1000,7000.0,7000.4211
1000,7000.0,7000.4314
1000,7000.0,7000.4365
1000,7000.0,7000.3903
1000,7000.0,7000.4288
1000,7000.0,7000.4314
1000,7000.0,7000.4365
1000,7000.0,7000.4263
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4083
1000,7000.0,7000.4237
1000,7000.0,7000.4288
1000,7000.0,7000.4211
1000,7000.0,7000.4263
1000,7000.0,7000.4237
1000,7000.0,7000.4237
1000,7000.0,7000.4211
1000,7000.0,7000.434
1000,7000.0,7000.4288
1000,7000.0,7000.4314
1000,7000.0,7000.4237
1000,7000.0,7000.4237
1000,7000.0,7000.434
1000,7000.0,7000.4237
1000,7000.0,7000.4237
1000,7000.0,7000.4224
1000,7000.0,7000.4263
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4288
1000,7000.0,7000.4263
1000,7000.0,7000.4314
1000,7000.0,7000.4288
1000,7000.0,7000.4352
1000,7000.0,7000.3647
1000,7000.0,7000.4186
1000,7000.0,7000.4288
1000,7000.0,7000.4391
1000,7000.0,7000.4237
1000,7000.0,7000.4314
1000,7000.0,7000.4263
1000,7000.0,7000.4237
1000,7000.0,7000.4288
1000,7000.0,7000.4211
1000,7000.0,7000.416
1000,7000.0,7000.4211
1000,7000.0,7000.4314
1000,7000.0,7000.4263
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4237
1000,7000.0,7000.4263
1000,7000.0,7000.4237
1000,7000.0,7000.4288
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4186
1000,7000.0,7000.4288
1000,7000.0,7000.4352
1000,7000.0,7000.434
1000,7000.0,7000.4263
1000,7000.0,7000.4263
1000,7000.0,7000.434
1000,7000.0,7000.4314
1000,7000.0,7000.4288
1000,7000.0,7000.4237
1000,7000.0,7000.4288
1000,7000.0,7000.434
1000,7000.0,7000.4314
1000,7000.0,7000.434
1000,7000.0,7000.4301
1000,7000.0,7000.4237
1000,7000.0,7000.4314
1000,7000.0,7000.434
1000,7000.0,7000.4263
1000,7000.0,7000.4211
1000,7000.0,7000.4275
1000,7000.0,7000.4288
1000,7000.0,7000.4263
1000,7000.0,7000.4314
1000,7000.0,7000.4365
1000,7000.0,7000.4263
1000,7000.0,7000.4314
1000,7000.0,7000.4211
1000,7000.0,7000.4263
1000,7000.0,7000.4288
1000,7000.0,7000.416
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4314
1000,7000.0,7000.4288
1000,7000.0,7000.434
1000,7000.0,7000.4288
1000,7000.0,7000.4263
1000,8000.0,8000.4556
1000,8000.0,8000.43
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4454
1000,8000.0,8000.4531
1000,8000.0,8000.4454
1000,8000.0,8000.4582
1000,8000.0,8000.4505
1000,8000.0,8000.4505
1000,8000.0,8000.4505
1000,8000.0,8000.4531
1000,8000.0,8000.4582
1000,8000.0,8000.4479
1000,8000.0,8000.4531
1000,8000.0,8000.4531
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4479
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4582
1000,8000.0,8000.4556
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4608
1000,8000.0,8000.4582
1000,8000.0,8000.4582
1000,8000.0,8000.4479
1000,8000.0,8000.4454
1000,8000.0,8000.4582
1000,8000.0,8000.4556
1000,8000.0,8000.4531
1000,8000.0,8000.4582
1000,8000.0,8000.4505
1000,8000.0,8000.4582
1000,8000.0,8000.4531
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.43
1000,8000.0,8000.4582
1000,8000.0,8000.4531
1000,8000.0,8000.4633
1000,8000.0,8000.4454
1000,8000.0,8000.4582
1000,8000.0,8000.4556
1000,8000.0,8000.4595
1000,8000.0,8000.4505
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4531
1000,8000.0,8000.4531
1000,8000.0,8000.4582
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4582
1000,8000.0,8000.4556
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4531
1000,8000.0,8000.4556
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4479
1000,8000.0,8000.4531
1000,8000.0,8000.4531
1000,8000.0,8000.4531
1000,8000.0,8000.4428
1000,8000.0,8000.489
1000,8000.0,8000.4325
1000,8000.0,8000.4454
1000,8000.0,8000.4505
1000,8000.0,8000.4351
1000,8000.0,8000.4505
1000,8000.0,8000.4685
1000,8000.0,8000.4479
1000,8000.0,8000.4556
1000,8000.0,8000.4479
1000,8000.0,8000.4505
1000,8000.0,8000.4505
1000,8000.0,8000.471
1000,8000.0,8000.4428
1000,8000.0,8000.4531
1000,8000.0,8000.4531
1000,8000.0,8000.4531
1000,8000.0,8000.4582
1000,8000.0,8000.4659
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4556
1000,8000.0,8000.4505
1000,8000.0,8000.4505
1000,8000.0,8000.4531
1000,8000.0,8000.4556
1000,8000.0,8000.4531
1000,8000.0,8000.4505
1000,8000.0,8000.4531
1000,9000.0,9000.4819
1000,9000.0,9000.4794
1000,9000.0,9000.4794
1000,9000.0,9000.4755
1000,9000.0,9000.4794
1000,9000.0,9000.4794
1000,9000.0,9000.4845
1000,9000.0,9000.4922
1000,9000.0,9000.4742
1000,9000.0,9000.4768
1000,9000.0,9000.4845
1000,9000.0,9000.4999
1000,9000.0,9000.4794
1000,9000.0,9000.4652
1000,9000.0,9000.4819
1000,9000.0,9000.4768
1000,9000.0,9000.4665
1000,9000.0,9000.4819
1000,9000.0,9000.4742
1000,9000.0,9000.4768
1000,9000.0,9000.4819
1000,9000.0,9000.4871
1000,9000.0,9000.4896
1000,9000.0,9000.4819
1000,9000.0,9000.4871
1000,9000.0,9000.4742
1000,9000.0,9000.4794
1000,9000.0,9000.4845
1000,9000.0,9000.4768
1000,9000.0,9000.4768
1000,9000.0,9000.4794
1000,9000.0,9000.4871
1000,9000.0,9000.4768
1000,9000.0,9000.4768
1000,9000.0,9000.4742
1000,9000.0,9000.4819
1000,9000.0,9000.4742
1000,9000.0,9000.4768
1000,9000.0,9000.4845
1000,9000.0,9000.4717
1000,9000.0,9000.4819
1000,9000.0,9000.4768
1000,9000.0,9000.4794
1000,9000.0,9000.4768
1000,9000.0,9000.4896
1000,9000.0,9000.4742
1000,9000.0,9000.4819
1000,9000.0,9000.4845
1000,9000.0,9000.4768
1000,9000.0,9000.4742
1000,9000.0,9000.4845
1000,9000.0,9000.4794
1000,9000.0,9000.4819
1000,9000.0,9000.4691
1000,9000.0,9000.4871
1000,9000.0,9000.4794
1000,9000.0,9000.4794
1000,9000.0,9000.4794
1000,9000.0,9000.4871
1000,9000.0,9000.4794
1000,9000.0,9000.4845
1000,9000.0,9000.4819
1000,9000.0,9000.4819
1000,9000.0,9000.4794
1000,9000.0,9000.4794
1000,9000.0,9000.4768
1000,9000.0,9000.4742
1000,9000.0,9000.4794
1000,9000.0,9000.4768
1000,9000.0,9000.4819
1000,9000.0,9000.4768
1000,9000.0,9000.4794
1000,9000.0,9000.4717
1000,9000.0,9000.4742
1000,9000.0,9000.4845
1000,9000.0,9000.4717
1000,9000.0,9000.4717
1000,9000.0,9000.4691
1000,9000.0,9000.4742
1000,9000.0,9000.4794
1000,9000.0,9000.4742
1000,9000.0,9000.4691
1000,9000.0,9000.4768
1000,9000.0,9000.4845
1000,9000.0,9000.4819
1000,9000.0,9000.4819
1000,9000.0,9000.4768
1000,9000.0,9000.4768
1000,9000.0,9000.4845
1000,9000.0,9000.4922
1000,9000.0,9000.4768
1000,9000.0,9000.4742
1000,9000.0,9000.4742
1000,9000.0,9000.4845
1000,9000.0,9000.4768
1000,9000.0,9000.4794
1000,9000.0,9000.4768
1000,9000.0,9000.4871
1000,9000.0,9000.4794
1000,9000.0,9000.4794
1000,10000.0,10000.506
1000,10000.0,10000.506
1000,10000.0,10000.498
1000,10000.0,10000.493
1000,10000.0,10000.503
1000,10000.0,10000.507
1000,10000.0,10000.501
1000,10000.0,10000.501
1000,10000.0,10000.503
1000,10000.0,10000.506
1000,10000.0,10000.503
1000,10000.0,10000.496
1000,10000.0,10000.501
1000,10000.0,10000.498
1000,10000.0,10000.503
1000,10000.0,10000.506
1000,10000.0,10000.506
1000,10000.0,10000.501
1000,10000.0,10000.496
1000,10000.0,10000.506
1000,10000.0,10000.498
1000,10000.0,10000.498
1000,10000.0,10000.502
1000,10000.0,10000.501
1000,10000.0,10000.506
1000,10000.0,10000.503
1000,10000.0,10000.498
1000,10000.0,10000.503
1000,10000.0,10000.498
1000,10000.0,10000.506
1000,10000.0,10000.498
1000,10000.0,10000.498
1000,10000.0,10000.498
1000,10000.0,10000.509
1000,10000.0,10000.501
1000,10000.0,10000.506
1000,10000.0,10000.501
1000,10000.0,10000.501
1000,10000.0,10000.501
1000,10000.0,10000.501
1000,10000.0,10000.503
1000,10000.0,10000.498
1000,10000.0,10000.498
1000,10000.0,10000.506
1000,10000.0,10000.506
1000,10000.0,10000.509
1000,10000.0,10000.501
1000,10000.0,10000.511
1000,10000.0,10000.506
1000,10000.0,10000.498
1000,10000.0,10000.516
1000,10000.0,10000.498
1000,10000.0,10000.496
1000,10000.0,10000.516
1000,10000.0,10000.506
1000,10000.0,10000.501
1000,10000.0,10000.498
1000,10000.0,10000.503
1000,10000.0,10000.509
1000,10000.0,10000.503
1000,10000.0,10000.506
1000,10000.0,10000.501
1000,10000.0,10000.509
1000,10000.0,10000.501
1000,10000.0,10000.496
1000,10000.0,10000.512
1000,10000.0,10000.503
1000,10000.0,10000.506
1000,10000.0,10000.501
1000,10000.0,10000.511
1000,10000.0,10000.501
1000,10000.0,10000.491
1000,10000.0,10000.509
1000,10000.0,10000.496
1000,10000.0,10000.511
1000,10000.0,10000.503
1000,10000.0,10000.501
1000,10000.0,10000.514
1000,10000.0,10000.506
1000,10000.0,10000.509
1000,10000.0,10000.496
1000,10000.0,10000.493
1000,10000.0,10000.509
1000,10000.0,10000.516
1000,10000.0,10000.457
1000,10000.0,10000.496
1000,10000.0,10000.503
1000,10000.0,10000.503
1000,10000.0,10000.501
1000,10000.0,10000.498
1000,10000.0,10000.501
1000,10000.0,10000.503
1000,10000.0,10000.501
1000,10000.0,10000.498
1000,10000.0,10000.502
1000,10000.0,10000.506
1000,10000.0,10000.501
1000,10000.0,10000.501
1000,10000.0,10000.498
1000,10000.0,10000.503
10000,10000.0,9998.824
10000,10000.0,9998.875
10000,10000.0,9998.875
10000,10000.0,9998.85
10000,10000.0,9998.773
10000,10000.0,9998.875
10000,10000.0,9998.824
10000,10000.0,9998.875
10000,10000.0,9998.863
10000,10000.0,9998.824
10000,10000.0,9998.901
10000,10000.0,9998.773
10000,10000.0,9998.85
10000,10000.0,9998.901
10000,10000.0,9998.824
10000,10000.0,9998.901
10000,10000.0,9998.85
10000,10000.0,9998.875
10000,10000.0,9998.85
10000,10000.0,9998.799
10000,10000.0,9998.901
10000,10000.0,9998.85
10000,10000.0,9998.85
10000,10000.0,9998.799
10000,10000.0,9998.85
10000,10000.0,9998.901
10000,10000.0,9998.875
10000,10000.0,9998.875
10000,10000.0,9998.85
10000,10000.0,9998.85
10000,10000.0,9998.85
10000,10000.0,9998.927
10000,10000.0,9998.824
10000,10000.0,9998.824
10000,10000.0,9998.875
10000,10000.0,9998.85
10000,10000.0,9998.901
10000,10000.0,9998.85
10000,10000.0,9998.799
10000,10000.0,9998.901
10000,10000.0,9998.901
10000,10000.0,9998.901
10000,10000.0,9998.85
10000,10000.0,9999.106
10000,10000.0,9998.824
10000,10000.0,9998.799
10000,10000.0,9998.824
10000,10000.0,9998.875
10000,10000.0,9998.824
10000,10000.0,9998.901
10000,10000.0,9998.824
10000,10000.0,9998.901
10000,10000.0,9998.799
10000,10000.0,9998.875
10000,10000.0,9998.875
10000,10000.0,9998.824
10000,10000.0,9998.901
10000,10000.0,9998.824
10000,10000.0,9998.875
10000,10000.0,9998.901
10000,10000.0,9998.824
10000,10000.0,9998.85
10000,10000.0,9998.799
10000,10000.0,9998.901
10000,10000.0,9998.85
10000,10000.0,9998.837
10000,10000.0,9998.85
10000,10000.0,9998.824
10000,10000.0,9998.927
10000,10000.0,9998.85
10000,10000.0,9998.85
10000,10000.0,9998.85
10000,10000.0,9998.799
10000,10000.0,9998.85
10000,10000.0,9998.875
10000,10000.0,9998.875
10000,10000.0,9998.824
10000,10000.0,9998.85
10000,10000.0,9998.875
10000,10000.0,9998.799
10000,10000.0,9998.824
10000,10000.0,9998.85
10000,10000.0,9998.799
10000,10000.0,9998.85
10000,10000.0,9998.875
10000,10000.0,9998.85
10000,10000.0,9998.901
10000,10000.0,9998.875
10000,10000.0,9998.85
10000,10000.0,9998.901
10000,10000.0,9998.824
10000,10000.0,9998.824
10000,10000.0,9998.927
10000,10000.0,9998.875
10000,10000.0,9998.824
10000,10000.0,9998.747
10000,10000.0,9998.927
10000,10000.0,9998.901
10000,10000.0,9998.696
10000,10000.0,9998.799
10000,20000.0,19998.211
10000,20000.0,19998.185
10000,20000.0,19998.134
10000,20000.0,19998.236
10000,20000.0,19998.185
10000,20000.0,19998.198
10000,20000.0,19998.211
10000,20000.0,19998.211
10000,20000.0,19998.211
10000,20000.0,19998.211
10000,20000.0,19998.262
10000,20000.0,19998.288
10000,20000.0,19998.159
10000,20000.0,19998.236
10000,20000.0,19998.211
10000,20000.0,19998.159
10000,20000.0,19998.211
10000,20000.0,19998.262
10000,20000.0,19998.262
10000,20000.0,19998.288
10000,20000.0,19998.211
10000,20000.0,19998.134
10000,20000.0,19998.159
10000,20000.0,19998.249
10000,20000.0,19998.249
10000,20000.0,19998.236
10000,20000.0,19998.185
10000,20000.0,19998.159
10000,20000.0,19998.288
10000,20000.0,19998.211
10000,20000.0,19998.211
10000,20000.0,19998.159
10000,20000.0,19998.211
10000,20000.0,19998.236
10000,20000.0,19998.159
10000,20000.0,19998.211
10000,20000.0,19998.159
10000,20000.0,19998.236
10000,20000.0,19998.236
10000,20000.0,19998.236
10000,20000.0,19998.236
10000,20000.0,19998.236
10000,20000.0,19998.275
10000,20000.0,19998.185
10000,20000.0,19998.211
10000,20000.0,19998.211
10000,20000.0,19998.236
10000,20000.0,19998.236
10000,20000.0,19998.262
10000,20000.0,19998.134
10000,20000.0,19998.288
10000,20000.0,19998.236
10000,20000.0,19998.159
10000,20000.0,19998.39
10000,20000.0,19998.185
10000,20000.0,19998.236
10000,20000.0,19998.339
10000,20000.0,19998.211
10000,20000.0,19998.236
10000,20000.0,19998.441
10000,20000.0,19997.749
10000,20000.0,19997.98
10000,20000.0,19998.288
10000,20000.0,19998.236
10000,20000.0,19998.185
10000,20000.0,19998.185
10000,20000.0,19998.313
10000,20000.0,19998.211
10000,20000.0,19998.313
10000,20000.0,19998.236
10000,20000.0,19998.185
10000,20000.0,19998.262
10000,20000.0,19998.236
10000,20000.0,19998.211
10000,20000.0,19998.211
10000,20000.0,19998.185
10000,20000.0,19998.185
10000,20000.0,19998.236
10000,20000.0,19998.159
10000,20000.0,19998.262
10000,20000.0,19998.185
10000,20000.0,19998.236
10000,20000.0,19998.159
10000,20000.0,19998.211
10000,20000.0,19998.159
10000,20000.0,19998.185
10000,20000.0,19998.185
10000,20000.0,19998.262
10000,20000.0,19998.185
10000,20000.0,19998.185
10000,20000.0,19998.185
10000,20000.0,19998.262
10000,20000.0,19998.185
10000,20000.0,19998.211
10000,20000.0,19998.159
10000,20000.0,19998.262
10000,20000.0,19998.313
10000,20000.0,19998.159
10000,20000.0,19998.159
10000,20000.0,19998.185
10000,30000.0,29997.626
10000,30000.0,29997.882
10000,30000.0,29997.933
10000,30000.0,29997.728
10000,30000.0,29997.882
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.895
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.805
10000,30000.0,29997.857
10000,30000.0,29997.882
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.882
10000,30000.0,29997.792
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.882
10000,30000.0,29997.78
10000,30000.0,29997.805
10000,30000.0,29997.908
10000,30000.0,29997.805
10000,30000.0,29998.19
10000,30000.0,29997.575
10000,30000.0,29997.908
10000,30000.0,29997.908
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.78
10000,30000.0,29997.857
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.908
10000,30000.0,29997.831
10000,30000.0,29997.933
10000,30000.0,29997.882
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.728
10000,30000.0,29997.857
10000,30000.0,29997.78
10000,30000.0,29997.857
10000,30000.0,29997.933
10000,30000.0,29997.78
10000,30000.0,29997.882
10000,30000.0,29997.857
10000,30000.0,29997.805
10000,30000.0,29997.857
10000,30000.0,29997.857
10000,30000.0,29997.933
10000,30000.0,29997.882
10000,30000.0,29997.882
10000,30000.0,29997.805
10000,30000.0,29997.78
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.857
10000,30000.0,29997.857
10000,30000.0,29997.882
10000,30000.0,29997.831
10000,30000.0,29997.882
10000,30000.0,29997.857
10000,30000.0,29997.805
10000,30000.0,29997.857
10000,30000.0,29997.857
10000,30000.0,29997.857
10000,30000.0,29997.882
10000,30000.0,29997.805
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.78
10000,30000.0,29997.831
10000,30000.0,29997.857
10000,30000.0,29997.921
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.831
10000,30000.0,29997.805
10000,30000.0,29997.831
10000,30000.0,29997.857
10000,30000.0,29997.831
10000,30000.0,29997.882
10000,30000.0,29997.857
10000,30000.0,29997.882
10000,30000.0,29997.882
10000,30000.0,29997.857
10000,30000.0,29997.728
10000,30000.0,29997.831
10000,30000.0,29997.882
10000,30000.0,29997.831
10000,30000.0,29997.857
10000,30000.0,29997.754
10000,30000.0,29997.882
10000,30000.0,29997.908
10000,40000.0,39997.073
10000,40000.0,39996.996
10000,40000.0,39997.047
10000,40000.0,39997.047
10000,40000.0,39997.021
10000,40000.0,39997.098
10000,40000.0,39997.073
10000,40000.0,39997.098
10000,40000.0,39997.073
10000,40000.0,39997.021
10000,40000.0,39997.047
10000,40000.0,39997.047
10000,40000.0,39997.047
10000,40000.0,39996.996
10000,40000.0,39997.073
10000,40000.0,39996.996
10000,40000.0,39997.073
10000,40000.0,39997.021
10000,40000.0,39996.996
10000,40000.0,39997.124
10000,40000.0,39997.124
10000,40000.0,39997.073
10000,40000.0,39997.073
10000,40000.0,39997.021
10000,40000.0,39997.047
10000,40000.0,39997.073
10000,40000.0,39996.996
10000,40000.0,39997.303
10000,40000.0,39996.944
10000,40000.0,39997.098
10000,40000.0,39997.149
10000,40000.0,39997.047
10000,40000.0,39996.867
10000,40000.0,39996.996
10000,40000.0,39997.073
10000,40000.0,39997.098
10000,40000.0,39997.047
10000,40000.0,39996.97
10000,40000.0,39997.098
10000,40000.0,39997.073
10000,40000.0,39997.098
10000,40000.0,39997.047
10000,40000.0,39997.021
10000,40000.0,39997.098
10000,40000.0,39997.098
10000,40000.0,39997.021
10000,40000.0,39996.97
10000,40000.0,39997.021
10000,40000.0,39997.021
10000,40000.0,39996.944
10000,40000.0,39997.021
10000,40000.0,39997.098
10000,40000.0,39997.021
10000,40000.0,39997.073
10000,40000.0,39997.098
10000,40000.0,39997.021
10000,40000.0,39997.021
10000,40000.0,39996.996
10000,40000.0,39996.996
10000,40000.0,39997.047
10000,40000.0,39997.073
10000,40000.0,39997.175
10000,40000.0,39996.944
10000,40000.0,39997.073
10000,40000.0,39997.073
10000,40000.0,39996.97
10000,40000.0,39997.047
10000,40000.0,39997.047
10000,40000.0,39997.098
10000,40000.0,39997.098
10000,40000.0,39997.047
10000,40000.0,39996.996
10000,40000.0,39997.073
10000,40000.0,39997.098
10000,40000.0,39996.996
10000,40000.0,39997.047
10000,40000.0,39997.021
10000,40000.0,39997.021
10000,40000.0,39997.637
10000,40000.0,39996.919
10000,40000.0,39997.047
10000,40000.0,39996.996
10000,40000.0,39997.098
10000,40000.0,39997.073
10000,40000.0,39997.021
10000,40000.0,39997.047
10000,40000.0,39997.021
10000,40000.0,39997.073
10000,40000.0,39997.073
10000,40000.0,39997.021
10000,40000.0,39997.098
10000,40000.0,39996.996
10000,40000.0,39997.047
10000,40000.0,39997.098
10000,40000.0,39996.996
10000,40000.0,39997.047
10000,40000.0,39996.996
10000,40000.0,39997.06
10000,40000.0,39997.073
10000,40000.0,39997.124
10000,50000.0,49997.162
10000,50000.0,49997.342
10000,50000.0,49997.521
10000,50000.0,49997.419
10000,50000.0,49997.29
10000,50000.0,49997.649
10000,50000.0,49997.342
10000,50000.0,49997.367
10000,50000.0,49997.483
10000,50000.0,49997.419
10000,50000.0,49997.085
10000,50000.0,49997.085
10000,50000.0,49997.342
10000,50000.0,49997.265
10000,50000.0,49997.419
10000,50000.0,49997.47
10000,50000.0,49997.573
10000,50000.0,49997.547
10000,50000.0,49997.367
10000,50000.0,49997.393
10000,50000.0,49997.367
10000,50000.0,49997.342
10000,50000.0,49997.419
10000,50000.0,49997.393
10000,50000.0,49997.342
10000,50000.0,49997.444
10000,50000.0,49997.342
10000,50000.0,49997.342
10000,50000.0,49997.316
10000,50000.0,49997.239
10000,50000.0,49997.419
10000,50000.0,49997.342
10000,50000.0,49997.316
10000,50000.0,49997.393
10000,50000.0,49997.367
10000,50000.0,49997.393
10000,50000.0,49997.393
10000,50000.0,49997.342
10000,50000.0,49997.419
10000,50000.0,49997.342
10000,50000.0,49997.29
10000,50000.0,49998.034
10000,50000.0,49997.342
10000,50000.0,49997.355
10000,50000.0,49997.316
10000,50000.0,49997.47
10000,50000.0,49997.393
10000,50000.0,49997.393
10000,50000.0,49997.393
10000,50000.0,49997.393
10000,50000.0,49997.342
10000,50000.0,49997.316
10000,50000.0,49997.367
10000,50000.0,49997.239
10000,50000.0,49997.419
10000,50000.0,49997.316
10000,50000.0,49997.393
10000,50000.0,49997.393
10000,50000.0,49997.444
10000,50000.0,49997.367
10000,50000.0,49997.367
10000,50000.0,49997.29
10000,50000.0,49997.342
10000,50000.0,49997.29
10000,50000.0,49997.367
10000,50000.0,49997.444
10000,50000.0,49997.419
10000,50000.0,49997.342
10000,50000.0,49997.316
10000,50000.0,49997.316
10000,50000.0,49997.393
10000,50000.0,49997.316
10000,50000.0,49997.367
10000,50000.0,49997.393
10000,50000.0,49997.367
10000,50000.0,49997.393
10000,50000.0,49997.316
10000,50000.0,49997.342
10000,50000.0,49997.367
10000,50000.0,49997.367
10000,50000.0,49997.367
10000,50000.0,49997.342
10000,50000.0,49997.316
10000,50000.0,49997.342
10000,50000.0,49997.393
10000,50000.0,49997.316
10000,50000.0,49997.367
10000,50000.0,49997.342
10000,50000.0,49997.393
10000,50000.0,49997.393
10000,50000.0,49997.342
10000,50000.0,49997.342
10000,50000.0,49997.316
10000,50000.0,49997.367
10000,50000.0,49997.29
10000,50000.0,49997.367
10000,50000.0,49997.316
10000,50000.0,49997.214
10000,50000.0,49997.342
10000,50000.0,49997.342
10000,60000.0,59996.747
10000,60000.0,59996.824
10000,60000.0,59996.927
10000,60000.0,59996.85
10000,60000.0,59996.747
10000,60000.0,59996.773
10000,60000.0,59996.952
10000,60000.0,59996.44
10000,60000.0,59996.568
10000,60000.0,59997.029
10000,60000.0,59997.081
10000,60000.0,59996.875
10000,60000.0,59997.106
10000,60000.0,59996.747
10000,60000.0,59996.722
10000,60000.0,59997.004
10000,60000.0,59996.901
10000,60000.0,59996.927
10000,60000.0,59996.901
10000,60000.0,59996.875
10000,60000.0,59996.824
10000,60000.0,59996.901
10000,60000.0,59996.85
10000,60000.0,59996.747
10000,60000.0,59996.798
10000,60000.0,59996.952
10000,60000.0,59996.798
10000,60000.0,59996.952
10000,60000.0,59996.786
10000,60000.0,59996.824
10000,60000.0,59996.824
10000,60000.0,59996.747
10000,60000.0,59996.798
10000,60000.0,59996.824
10000,60000.0,59996.875
10000,60000.0,59996.824
10000,60000.0,59996.85
10000,60000.0,59996.798
10000,60000.0,59997.311
10000,60000.0,59996.67
10000,60000.0,59996.773
10000,60000.0,59996.85
10000,60000.0,59996.811
10000,60000.0,59996.901
10000,60000.0,59996.952
10000,60000.0,59996.798
10000,60000.0,59996.875
10000,60000.0,59996.824
10000,60000.0,59996.773
10000,60000.0,59996.901
10000,60000.0,59996.85
10000,60000.0,59996.798
10000,60000.0,59996.978
10000,60000.0,59996.734
10000,60000.0,59996.927
10000,60000.0,59996.927
10000,60000.0,59996.67
10000,60000.0,59996.798
10000,60000.0,59996.901
10000,60000.0,59996.798
10000,60000.0,59996.85
10000,60000.0,59996.824
10000,60000.0,59996.824
10000,60000.0,59996.875
10000,60000.0,59996.773
10000,60000.0,59996.875
10000,60000.0,59996.85
10000,60000.0,59996.85
10000,60000.0,59996.901
10000,60000.0,59996.824
10000,60000.0,59996.85
10000,60000.0,59996.824
10000,60000.0,59996.927
10000,60000.0,59996.875
10000,60000.0,59996.798
10000,60000.0,59996.85
10000,60000.0,59996.824
10000,60000.0,59996.85
10000,60000.0,59996.927
10000,60000.0,59996.798
10000,60000.0,59996.901
10000,60000.0,59996.85
10000,60000.0,59996.901
10000,60000.0,59996.927
10000,60000.0,59996.824
10000,60000.0,59996.824
10000,60000.0,59996.875
10000,60000.0,59996.875
10000,60000.0,59996.824
10000,60000.0,59996.798
10000,60000.0,59996.901
10000,60000.0,59996.875
10000,60000.0,59996.85
10000,60000.0,59996.875
10000,60000.0,59996.824
10000,60000.0,59996.927
10000,60000.0,59996.824
10000,60000.0,59996.901
10000,60000.0,59996.824
10000,60000.0,59996.901
10000,70000.0,69996.355
10000,70000.0,69996.278
10000,70000.0,69996.56
10000,70000.0,69996.457
10000,70000.0,69996.329
10000,70000.0,69996.278
10000,70000.0,69996.432
10000,70000.0,69996.329
10000,70000.0,69996.38
10000,70000.0,69996.329
10000,70000.0,69996.304
10000,70000.0,69996.252
10000,70000.0,69996.406
10000,70000.0,69996.278
10000,70000.0,69996.304
10000,70000.0,69996.406
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.227
10000,70000.0,69996.38
10000,70000.0,69996.368
10000,70000.0,69996.329
10000,70000.0,69996.304
10000,70000.0,69996.355
10000,70000.0,69996.355
10000,70000.0,69996.38
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.355
10000,70000.0,69996.406
10000,70000.0,69996.406
10000,70000.0,69996.304
10000,70000.0,69996.368
